TBx,TBy,TBz,TDx,TDy,TDz,TTx,TTy,TTz,ULx,ULy,ULz,LLx,LLy,LLz,JWx,JWy,JWz,vTTx,vTTy,vTTz,vTDx,vTDy,vTDz,vTBx,vTBy,vTBz,vULx,vULy,vULz,vLLx,vLLy,vLLz,vJWx,vJWy,vJWz
-37.24442294,-50.78460598,4.209007219,-39.02850633,-57.9572252,11.26082783,-38.0544379,-68.58377293,20.19923899,-39.28430839,-68.66331409,38.39522781,-39.54455808,-76.33320326,38.67146196,-36.49237605,-88.61554378,29.45642756,0.338667522,-1.208626534,-2.532149137,-0.200296052,-0.347192196,-3.023082303,1.287773687,1.738823655,-1.399022394,1.08598237,0.214787519,4.571366167,2.890412218,1.248522382,1.134400228,2.997069937,1.903059842,-3.815582347
-37.23927185,-50.77765069,4.20341113,-39.02930752,-57.95861397,11.2487355,-38.05308323,-68.58860744,20.18911039,-39.27996446,-68.66245494,38.41351328,-39.53299643,-76.32820917,38.67599956,-36.48038777,-88.60793154,29.44116523,1.207894857,-0.534357978,-1.727870329,0.014974891,0.701304276,-2.643249836,0.886906806,1.400463999,-0.804153224,1.491618435,0.841641836,4.493332947,0.640402632,1.484883409,0.426546578,3.485575337,1.826804729,-2.948264152
-37.23572422,-50.77204883,4.200194517,-39.02924762,-57.95580875,11.2381625,-38.04825165,-68.59074487,20.18219891,-39.27399799,-68.65908837,38.43148661,-39.53043482,-76.32226963,38.67770575,-36.46644547,-88.60062432,29.42937217,1.785455649,0.113065036,-0.922724477,0.262603138,1.875537255,-2.092023571,0.592243907,1.027677791,-0.289395508,1.826245062,1.213658555,3.61898917,-1.403656325,1.563516656,-0.471218454,3.917517711,1.615521727,-1.983293664
-37.23335524,-50.76793812,4.199036935,-39.0281972,-57.9483066,11.2297944,-38.04110983,-68.59029261,20.17850801,-39.26669301,-68.65423374,38.44596256,-39.53604944,-76.31601557,38.67582088,-36.4507754,-88.59416223,29.421439,1.918362629,0.62400169,-0.205442304,0.488492231,3.004557491,-1.459618478,0.42973345,0.70906626,0.074487634,1.968279791,1.245716985,2.147462978,-2.940630627,1.46563851,-1.397848378,4.124689472,1.344915864,-0.990517282
-37.23163631,-50.76510186,4.199334885,-39.02624324,-57.93628837,11.22395593,-38.03343638,-68.5877966,20.17768625,-39.25881989,-68.64925087,38.45455242,-39.54781197,-76.31015301,38.67022948,-36.43427664,-88.58878257,29.41747693,1.56357083,0.946418753,0.363103464,0.641965754,3.935498885,-0.864835568,0.379188785,0.502529604,0.226468786,1.823046546,0.942226086,0.395719011,-3.798876807,1.193750242,-2.209131872,3.94830438,1.082739574,-0.059795218
-37.23011956,-50.76309174,4.20024076,-39.02367537,-57.92054637,11.22049659,-38.0271821,-68.58401093,20.17913866,-39.2515277,-68.64548197,38.45613529,-39.56300747,-76.30537801,38.66139296,-36.41848342,-88.58445161,29.41723775,0.800705138,1.085113423,0.752904161,0.675463745,4.553904012,-0.423809745,0.377862246,0.428319638,0.125773197,1.365657606,0.396226195,-1.267801439,-3.934674638,0.781985433,-2.778598911,3.291720455,0.872148095,0.712629113
-37.22860811,-50.76137846,4.200743853,-39.02097352,-57.90233076,11.21880135,-38.02397928,-68.57967048,20.18215028,-39.24606507,-68.64389706,38.45106409,-39.57874617,-76.30225007,38.65027856,-36.40531654,-88.58096302,29.42008826,-0.186969775,1.085980116,0.963908183,0.55457451,4.798833906,-0.219021506,0.336307034,0.47125323,-0.238794179,0.657355585,-0.23664274,-2.50663313,-3.411762408,0.299689485,-3.000123493,2.157627722,0.727048274,1.246556086
-37.22726288,-50.75949345,4.199788676,-39.01875522,-57.88313542,11.21792526,-38.02472715,-68.57532655,20.18600591,-39.24343565,-68.64484363,38.44103755,-39.59239322,-76.30105131,38.63827807,-36.39668603,-88.57805482,29.42507449,-1.159098103,1.012109957,1.021840767,0.272636601,4.669814283,-0.277049789,0.164278938,0.590834066,-0.842547403,-0.169420162,-0.781748381,-3.093462417,-2.371565652,-0.15670712,-2.798060577,0.658060126,0.639384784,1.502302668
-37.22660576,-50.75713011,4.196418487,-39.01766467,-57.86445616,11.21681706,-38.02936355,-68.57127811,20.19009327,-39.24411333,-68.64797063,38.4286637,-39.60187948,-76.30167814,38.62708582,-36.39405379,-88.57549728,29.4310837,-1.879382411,0.920785841,0.971310143,-0.138255543,4.223576685,-0.56038207,-0.199153503,0.736197547,-1.623137611,-0.949401727,-1.093643663,-2.959296787,-1.001277164,-0.483807794,-2.145505347,-1.005212936,0.593386841,1.497627175
-37.22740238,-50.75418532,4.189925936,-39.01821769,-57.84756186,11.21457553,-38.03688108,-68.56759497,20.19397851,-39.24791094,-68.6523452,38.41682652,-39.60588459,-76.30361337,38.6185038,-36.39807464,-88.57312374,29.43707421,-2.174086148,0.848842674,0.866533486,-0.606005869,3.560419748,-0.975483613,-0.759887141,0.861559,-2.484744876,-1.530767687,-1.094427465,-2.201354827,0.49580451,-0.598152005,-1.084915857,-2.582922841,0.579381289,1.30833132
-37.23044192,-50.75073908,4.179986957,-39.02064172,-57.83332018,11.2106736,-38.04557742,-68.5641996,20.19744465,-39.25403401,-68.65672291,38.4080211,-39.60390137,-76.30600598,38.61416414,-36.40840633,-88.57080621,29.44230753,-1.97221124,0.809268136,0.760068097,-1.029145301,2.802618317,-1.396288864,-1.456409713,0.937713914,-3.309534877,-1.813544274,-0.790942823,-1.048553861,1.925053231,-0.461369077,0.258779216,-3.830267727,0.600650533,1.048949051
-37.23626756,-50.74698823,4.166748817,-39.0247583,-57.82210971,11.20508844,-38.05346627,-68.56096253,20.20048492,-39.26128818,-68.65988668,38.40382688,-39.59620116,-76.30785146,38.61519926,-36.4237274,-88.56840361,29.44650333,-1.318126555,0.796756929,0.690755629,-1.297601006,2.069850132,-1.69852951,-2.166837393,0.956551446,-3.976462294,-1.770136743,-0.2662421,0.204413967,3.118902833,-0.09527655,1.682260983,-4.555075951,0.670410496,0.837871072
-37.24493491,-50.74316202,4.150842968,-39.0299487,-57.81383031,11.19829433,-38.05873877,-68.5577755,20.20324794,-39.26836873,-68.66095165,38.40464454,-39.58372555,-76.30823256,38.6219283,-36.44194771,-88.56572197,29.44985481,-0.355877057,0.796775486,0.673516104,-1.319047007,1.457889724,-1.796124937,-2.735771542,0.928272648,-4.384957128,-1.445896714,0.350668017,1.274889719,3.9486091,0.41835634,2.930351914,-4.652305859,0.800730499,0.758386482
-37.255878,-50.73944893,4.13330314,-39.03522489,-57.80799875,11.19110983,-38.06016228,-68.5545884,20.20594201,-39.27415232,-68.65954898,38.4097441,-39.56793111,-76.30655914,38.63364971,-36.46055693,-88.56251905,29.45288836,0.708306182,0.79280369,0.694629278,-1.044354808,1.025969581,-1.668243482,-3.014708766,0.873882657,-4.478203503,-0.943722675,0.92546362,1.960081275,4.330632769,0.954446998,3.743367742,-4.120350826,0.989153177,0.829859049
-37.26793683,-50.7359534,4.115390326,-39.03940231,-57.80389487,11.18443685,-38.05732906,-68.55141718,20.20872052,-39.27792721,-68.65584713,38.41758442,-39.55060858,-76.30274135,38.64862318,-36.47703833,-88.55856243,29.45620779,1.65458446,0.769193937,0.715498533,-0.484832694,0.795399108,-1.367009638,-2.904454779,0.817018892,-4.259447524,-0.399052723,1.355228476,2.177627678,4.229718566,1.374392767,3.916369735,-3.059072153,1.210240497,1.000100599
-37.27955465,-50.73268532,4.098352536,-39.04134164,-57.80071327,11.17896881,-38.05071072,-68.54834041,20.21158252,-39.27952342,-68.65042621,38.42629493,-39.53368971,-76.29724378,38.66428866,-36.48927462,-88.55372147,29.4602082,2.297584286,0.710657731,0.685288197,0.284887238,0.758427056,-1.001822625,-2.386320558,0.778476308,-3.796203011,0.049144329,1.589749025,1.971103768,3.660175132,1.561805785,3.355592622,-1.651912514,1.417535158,1.162321083
-37.28909994,-50.72957142,4.083167724,-39.04020209,-57.79767956,11.17496152,-38.04152038,-68.54549778,20.21432367,-39.27932684,-68.64406722,38.43417935,-39.51904901,-76.29099656,38.67771103,-36.49588227,-88.54805133,29.46485748,2.523936832,0.601766967,0.559297888,1.140625896,0.893330651,-0.704734568,-1.531895892,0.774472916,-3.210804972,0.287448481,1.632910133,1.483213506,2.685285532,1.454138738,2.114891993,-0.1352501,1.557014966,1.191100419
-37.29522752,-50.72647353,4.070324504,-39.03563959,-57.79410624,11.17214259,-38.03142463,-68.54309071,20.21656086,-39.27817705,-68.63753557,38.4401122,-39.50830787,-76.28518,38.6861706,-36.49642327,-88.54182327,29.46962188,2.312350988,0.429874762,0.317251207,1.93582302,1.1801621,-0.588515936,-0.488088208,0.817347674,-2.659604974,0.253737606,1.527503443,0.907228947,1.413543762,1.060004807,0.397849908,1.24141838,1.587704149,0.985093691
-37.29717987,-50.72320414,4.059686084,-39.0278963,-57.78938559,11.16978852,-38.02217523,-68.54137121,20.21782987,-39.2771621,-68.63142556,38.44374112,-39.50265369,-76.28093998,38.687762,-36.4914576,-88.53547245,29.47356226,1.733290253,0.192565238,-0.024853668,2.534001011,1.611602672,-0.711730638,0.557741012,0.916424567,-2.305442563,-0.044892069,1.331810142,0.430668655,-0.009474951,0.455828554,-1.480101375,2.259716958,1.500941341,0.501901205
-37.29494891,-50.71953844,4.050464313,-39.01776029,-57.78293918,11.1669416,-38.01524207,-68.54060095,20.21773045,-39.27734167,-68.62609832,38.44546379,-39.50269159,-76.27911667,38.68184159,-36.48241873,-88.52946869,29.47556986,0.929590602,-0.092729773,-0.413903226,2.836955214,2.194768261,-1.062452426,1.421602689,1.077479004,-2.288435483,-0.527782068,1.097156711,0.184986708,-1.413701459,-0.237373644,-3.162472418,2.774201466,1.328912652,-0.226727617
-37.2892625,-50.71522852,4.041310572,-39.00641247,-57.77416011,11.16269179,-38.01152371,-68.54097187,20.21607484,-39.27945279,-68.62170969,38.44620374,-39.5083464,-76.28006616,38.6691917,-36.47132192,-88.52415304,29.47466295,0.082971971,-0.382184492,-0.771129032,2.801640134,2.94244356,-1.565614957,1.962953256,1.300704621,-2.699510361,-1.054719326,0.853092751,0.212689026,-2.620902459,-0.888812483,-4.336402644,2.742849764,1.136396181,-1.104374381
-37.28141068,-50.7100257,4.03051253,-38.99520591,-57.76239033,11.15642933,-38.01119182,-68.54250061,20.21299032,-39.28367167,-68.61829732,38.44705449,-39.51883001,-76.28362141,38.65184609,-36.46035052,-88.51960745,29.47024545,-0.626446486,-0.607880102,-1.01346615,2.443566925,3.855878238,-2.111054032,2.111022157,1.578152698,-3.560584646,-1.45851925,0.60290507,0.459493289,-3.464222046,-1.392049492,-4.806448134,2.237207031,0.99646456,-2.000363005
-37.2729666,-50.70371309,4.016270192,-38.98543164,-57.74696682,11.14798511,-38.0136976,-68.54493213,20.20893646,-39.28950575,-68.6158857,38.44889247,-39.53268689,-76.28918961,38.6326203,-36.4514017,-88.5156216,29.462244,-1.059902799,-0.692031763,-1.079186548,1.828886631,4.905162159,-2.592683699,1.872807545,1.891865621,-4.815198247,-1.589408816,0.32864894,0.793622825,-3.810778216,-1.687551425,-4.536078478,1.426562822,0.958544989,-2.789615268
-37.26547537,-50.69614563,3.997009399,-38.9781161,-57.72734617,11.13761438,-38.01793722,-68.54770025,20.20461971,-39.29586338,-68.61457111,38.45206696,-39.54793001,-76.29593982,38.61447598,-36.44569545,-88.51178742,29.45108554,-1.151569374,-0.570947204,-0.950168575,1.059357063,6.015778739,-2.945775953,1.323685204,2.213750435,-6.33296587,-1.358378837,0.002650531,1.047230435,-3.586196601,-1.768570089,-3.646612236,0.537472256,1.022101383,-3.386953487
-37.26018062,-50.68729063,3.971677535,-38.97387867,-57.70328306,11.12583128,-38.02254349,-68.54998404,20.20081904,-39.3012969,-68.6145605,38.45625588,-39.56227479,-76.3030141,38.59988953,-36.44354556,-88.50769901,29.43753773,-0.925090857,-0.221003803,-0.663134041,0.254188378,7.069560199,-3.169832832,0.585401381,2.508155818,-7.929530799,-0.765225024,-0.398397536,1.068114343,-2.797161465,-1.672074399,-2.377155163,-0.201901406,1.128356131,-3.763543098
-37.25783902,-50.67725801,3.939959412,-38.97286192,-57.67500482,11.11315194,-38.02624386,-68.55086806,20.1981665,-39.3043578,-68.61615409,38.46052834,-39.57346344,-76.30970239,38.59038091,-36.44435316,-88.50318559,29.42248355,-0.489550191,0.323816674,-0.304789759,-0.468300953,7.924205917,-3.32895936,-0.202081445,2.738007582,-9.400458029,0.098369481,-0.880463475,0.766278265,-1.544889826,-1.461122643,-1.020080059,-0.617445857,1.175572504,-3.9413106
-37.25864735,-50.66630598,3.90235758,-38.97473512,-57.64330799,11.09983611,-38.02820206,-68.54957279,20.19694734,-39.30396432,-68.61967595,38.46359345,-39.579643,-76.31554688,38.58630059,-36.44682295,-88.4984833,29.40671831,-0.01267108,0.971342543,0.009166962,-1.007097221,8.448716506,-3.528922112,-0.908286745,2.87454107,-10.56339699,1.071496087,-1.423436254,0.141540713,-0.0215262,-1.206122838,0.148574026,-0.629209963,1.053401092,-3.971022349
-37.26228049,-50.65480781,3.860103992,-38.97876351,-57.60951313,11.08572042,-38.02825274,-68.54568742,20.19698401,-39.29967834,-68.62536969,38.46415961,-39.5797291,-76.32037138,38.58689489,-36.44933979,-88.49426969,29.39083422,0.324872041,1.58996225,0.165443467,-1.291327242,8.565027415,-3.878157552,-1.433720476,2.908786751,-11.29924158,1.964285779,-1.979013256,-0.715230972,1.515351523,-0.970444951,0.925874719,-0.265524116,0.683523543,-3.906266436
-37.26801537,-50.64317266,3.814907025,-38.98392882,-57.57525302,11.07020779,-38.02695325,-68.53932757,20.19764578,-39.29182119,-68.63328575,38.46129869,-39.5736677,-76.32425316,38.59059839,-36.45040188,-88.4915356,29.37520916,0.382777406,2.041662572,0.085281967,-1.288444688,8.28182142,-4.44610817,-1.721129785,2.860766641,-11.58144833,2.60265777,-2.476660531,-1.646426686,2.788171823,-0.802424108,1.214012952,0.351217117,0.051349958,-3.785519461
-37.27489989,-50.6317296,3.768581232,-38.9890826,-57.54212573,11.05242336,-38.02542214,-68.53116092,20.19798691,-39.28141056,-68.64319239,38.45471298,-39.56251501,-76.32746285,38.59545444,-36.44899701,-88.4913302,29.36006708,0.105624716,2.219032831,-0.25247015,-1.007430848,7.707160335,-5.233869156,-1.755186972,2.781445484,-11.48432553,2.865061221,-2.83748576,-2.469719218,3.555348944,-0.7326141,1.02380852,1.041682257,-0.782335314,-3.628291018
-37.28192064,-50.62060382,3.72264393,-38.99311232,-57.51129709,11.03148788,-38.02499964,-68.52228479,20.19697703,-39.26995032,-68.65454233,38.44483411,-39.54829361,-76.33039331,38.59954967,-36.44483028,-88.49445954,29.34555392,-0.457186384,2.07485181,-0.803550873,-0.497117349,7.032525395,-6.168159158,-1.552568134,2.744111438,-11.16624901,2.703623639,-2.993474234,-3.025998589,3.663708091,-0.773505689,0.45402569,1.618892597,-1.69281591,-3.4430325
-37.28813091,-50.60962737,3.677978934,-38.99510079,-57.48316699,11.00681524,-38.02682839,-68.51398538,20.19376283,-39.25913582,-68.66651623,38.43273011,-39.53363878,-76.33348733,38.60136578,-36.43835471,-88.5012308,29.33178179,-1.164116768,1.63577024,-1.466678387,0.16037892,6.490233406,-7.121286079,-1.147262955,2.825837108,-10.83120548,2.148159187,-2.907005692,-3.220504689,3.083446312,-0.919422707,-0.34349396,1.936554091,-2.521186056,-3.238964205
-37.29271997,-50.59832402,3.634654112,-38.99445927,-57.45720606,10.9783301,-38.03148486,-68.5074423,20.18789611,-39.25054319,-68.67814425,38.41984809,-39.521305,-76.33716502,38.5999918,-36.4306085,-88.51131555,29.31882593,-1.822918232,0.996637714,-2.104735676,0.861319665,6.295550689,-7.950245379,-0.57715508,3.084236311,-10.67917064,1.295813307,-2.584192896,-3.04620382,1.916501925,-1.146501711,-1.201392727,1.923730052,-3.113009896,-3.033840324
-37.29502859,-50.58598708,3.59193743,-38.99101399,-57.43202385,10.94652912,-38.03877653,-68.50345575,20.17947717,-39.24535993,-68.68848102,38.40766328,-39.51363899,-76.34175103,38.59518623,-36.42291358,-88.52376759,29.30669057,-2.246366444,0.297307062,-2.573242586,1.496750424,6.590485395,-8.541193458,0.123161322,3.537549871,-10.85951661,0.290734852,-2.076594789,-2.582728147,0.376466746,-1.414942856,-1.968466612,1.596576965,-3.355615843,-2.853921341
-37.29453594,-50.57183688,3.548499363,-38.98502699,-57.40566191,10.91236434,-38.047762,-68.50226652,20.1691842,-39.24419699,-68.6967874,38.39733237,-39.51213312,-76.3474108,38.58731236,-36.41652727,-88.53719005,29.29527488,-2.303687604,-0.311836135,-2.75039001,1.971679475,7.405935139,-8.843999958,0.921345812,4.155594537,-11.44006565,-0.702006755,-1.469527951,-1.970752137,-1.2546625,-1.676105135,-2.532035146,1.044525561,-3.205235354,-2.727635967
-37.29085056,-50.5552145,3.5027391,-38.97714027,-57.37603817,10.87698834,-38.05697675,-68.50351387,20.15818264,-39.24700502,-68.70266551,38.38944936,-39.51715177,-76.35411522,38.57718422,-36.41234917,-88.55001099,29.28436434,-1.952819251,-0.706429061,-2.563278927,2.223230802,8.652819253,-8.885738239,1.779845892,4.86534623,-12.39819034,-1.524434385,-0.860332811,-1.369181877,-2.682398798,-1.884646299,-2.831669974,0.396959,-2.697747944,-2.677372448
-37.28373117,-50.53575311,3.453146339,-38.96824735,-57.34142689,10.84144539,-38.06478802,-68.50633958,20.14792953,-39.25310276,-68.70610685,38.38397263,-39.52788137,-76.36165381,38.56585754,-36.41076133,-88.56080198,29.27365485,-1.247433386,-0.816811958,-2.005303531,2.233286843,10.14359736,-8.759731362,2.646953824,5.569516262,-13.63246249,-2.051590818,-0.334231517,-0.9083638,-3.655497755,-2.01207261,-2.865593014,-0.216311454,-1.940132848,-2.713480316
-37.27314336,-50.51347505,3.398616489,-38.9593142,-57.3008525,10.80640646,-38.06977776,-68.50960683,20.13990831,-39.26130912,-68.70744377,38.38033917,-39.54250336,-76.3697021,38.55439517,-36.41162658,-88.56856251,29.26280093,-0.321375726,-0.641011986,-1.140411872,2.03233315,11.63674096,-8.594846561,3.452612472,6.171737913,-14.98746538,-2.211060257,0.053408507,-0.654046046,-4.009437813,-2.055576363,-2.688882867,-0.695743398,-1.084141734,-2.832120955
-37.25933291,-50.4887881,3.338666628,-38.95118487,-57.25430554,10.77202708,-38.07106326,-68.51217088,20.13534666,-39.27015336,-68.70723014,38.37772299,-39.55854111,-76.3779244,38.54363964,-36.41440955,-88.57289908,29.25147244,0.642040653,-0.239177783,-0.092261499,1.69367454,12.89114014,-8.515357611,4.113765453,6.599831682,-16.28281574,-1.992429211,0.282374638,-0.593180925,-3.689384249,-2.037121721,-2.400713441,-0.984346395,-0.288733836,-3.016260929
-37.24287785,-50.46238877,3.273535365,-38.94441017,-57.20274098,10.73796565,-38.0684951,-68.51312759,20.13497762,-39.27812308,-68.70610064,38.37535027,-39.57329865,-76.38607289,38.53403679,-36.41834694,-88.57405402,29.2394074,1.448089205,0.287206401,0.979884706,1.319466738,13.71622865,-8.603656411,4.549994793,6.819790169,-17.33989464,-1.445188465,0.36004334,-0.645390485,-2.75036848,-1.992181906,-2.119255851,-1.061830735,0.318315988,-3.238341588
-37.22467787,-50.43510961,3.204175786,-38.93913231,-57.14787607,10.70355102,-38.06270274,-68.51197877,20.13889716,-39.28390383,-68.70466047,38.3727687,-39.58430012,-76.39404162,38.52555976,-36.42259426,-88.57278075,29.22645403,1.92992318,0.823285989,1.912703349,1.021161599,14.00634808,-8.876586297,4.704892942,6.836958072,-18.00385098,-0.666473902,0.306301507,-0.695913707,-1.338641472,-1.952738506,-1.948022871,-0.929404729,0.668616518,-3.463927302
-37.2058583,-50.40776178,3.132160382,-38.93504766,-57.09185067,10.66804468,-38.05498305,-68.50868562,20.14654797,-39.28656973,-68.70343526,38.36998505,-39.58965469,-76.40185257,38.51776767,-36.42631188,-88.57010629,29.21259832,1.983962838,1.266839033,2.569837078,0.89731566,13.75322933,-9.282015046,4.564612502,6.685703771,-18.16138775,0.217838434,0.139458527,-0.639597932,0.33792067,-1.932044517,-1.943477612,-0.596334532,0.763559934,-3.656707824
-37.18759985,-50.38101896,3.059514831,-38.9314584,-57.03683776,10.63091662,-38.0470472,-68.50361827,20.15682732,-39.28569837,-68.70287743,38.36742666,-39.588303,-76.40958075,38.50999376,-36.42869722,-88.56705205,29.19797149,1.595553411,1.545816415,2.865231369,1.012188561,13.0367725,-9.716409432,4.164898179,6.41274948,-17.75532433,1.074787987,-0.129417892,-0.422243363,2.042503227,-1.917767919,-2.09642715,-0.075125576,0.665366047,-3.785349854
-37.17094025,-50.35536796,2.988493534,-38.92740964,-56.98469067,10.59205098,-38.04066498,-68.497435,20.16828824,-39.28139922,-68.7033951,38.36573768,-39.58013299,-76.41725182,38.50160805,-36.42899772,-88.56439058,29.18283009,0.848175959,1.62539511,2.774734339,1.379389384,11.99973292,-10.05781165,3.582458675,6.060871428,-16.79545187,1.785718,-0.491173282,-0.065811551,3.54060528,-1.876303512,-2.336382185,0.614731952,0.473184266,-3.831545236
-37.15661042,-50.33112448,2.921311726,-38.92189209,-56.93669173,10.55181973,-38.03727228,-68.49093342,20.17938718,-39.27425635,-68.70535979,38.36547444,-39.56597057,-76.42475703,38.49226252,-36.42653879,-88.56249784,29.16750391,-0.089247322,1.506314139,2.335607143,1.955062801,10.81485233,-10.20352906,2.913776281,5.658593679,-15.36331862,2.265081328,-0.925989396,0.332053894,4.629163325,-1.766404202,-2.559411711,1.439217995,0.292246563,-3.796962973
-37.14495531,-50.3084901,2.859858452,-38.91407183,-56.89343232,10.51100562,-38.03762927,-68.48490816,20.18872961,-39.26519603,-68.70906375,38.36680265,-39.54745392,-76.43182265,38.48202488,-36.42078192,-88.56132886,29.15231606,-0.997730763,1.217898637,1.636199779,2.643545206,9.652680195,-10.1001008,2.2503875,5.218520966,-13.60773765,2.473972461,-1.391788451,0.626237263,5.164059273,-1.556808267,-2.669875949,2.343597235,0.204616483,-3.705894493
-37.13595376,-50.28761602,2.805427501,-38.90349765,-56.8548216,10.47060521,-38.04162019,-68.48003657,20.19527441,-39.25530014,-68.7146309,38.3693076,-39.52679768,-76.43804988,38.47134537,-36.41140753,-88.56051039,29.13749248,-1.660010141,0.80884383,0.798995854,3.315039915,8.655547106,-9.755903848,1.660829948,4.743430513,-11.72866837,2.424932469,-1.821945979,0.672621412,5.084071237,-1.241249511,-2.619620239,3.250463941,0.248511481,-3.600987009
-37.12931044,-50.2686423,2.758512828,-38.89023749,-56.82019942,10.4315816,-38.04826023,-68.47680119,20.19847039,-39.24560041,-68.72191869,38.37199809,-39.50646139,-76.44301488,38.46086689,-36.39840567,-88.55951635,29.12308853,-1.915956078,0.33773188,-0.039928729,3.831203683,7.919833781,-9.233280689,1.185251574,4.23651852,-9.949577814,2.175242389,-2.136080699,0.381152302,4.42533659,-0.84528499,-2.428182663,4.06299961,0.410774239,-3.531526461
-37.12456944,-50.25169622,2.718714517,-38.87491268,-56.78852008,10.39464847,-38.05592406,-68.47545027,20.19831068,-39.23689944,-68.73046301,38.3735227,-39.48876005,-76.44639602,38.45115416,-36.38215368,-88.55787325,29.10896243,-1.705969242,-0.135550468,-0.75228071,4.072556475,7.486724472,-8.624500492,0.841799092,3.711126995,-8.481762085,1.809150985,-2.260897802,-0.245195501,3.318818937,-0.422327033,-2.17472708,4.674325983,0.63440645,-3.536488694
-37.12120224,-50.23685172,2.684787468,-38.85862245,-56.75857318,10.36015047,-38.06274793,-68.47599247,20.19530155,-39.22966283,-68.7395066,38.37254192,-39.47548477,-76.44808533,38.44245525,-36.36345637,-88.55533562,29.09481647,-1.089019896,-0.556615092,-1.236865791,3.962052035,7.341455517,-8.020969587,0.638427526,3.195979844,-7.487311244,1.414175148,-2.152820772,-1.099988747,1.966831299,-0.040146395,-1.963958346,4.984107756,0.839916435,-3.627024632
-37.11864853,-50.2240678,2.654838223,-38.84277425,-56.72920736,10.32806659,-38.06710401,-68.47821893,20.19035409,-39.22400613,-68.74811788,38.36814196,-39.46761745,-76.44824592,38.43459942,-36.34351994,-88.55197596,29.08030838,-0.228853508,-0.880935266,-1.433658875,3.480991688,7.421348925,-7.486158612,0.582491197,2.733906303,-7.04912637,1.059789903,-1.813292117,-1.995662283,0.602437125,0.237548024,-1.879360968,4.921788968,0.955382831,-3.774348786
-37.11631857,-50.21313217,2.626641718,-38.82885028,-56.69952196,10.29812196,-38.06801943,-68.48174267,20.18461946,-39.21976697,-68.75537105,38.36015931,-39.4652077,-76.44729572,38.42708198,-36.32383278,-88.54815443,29.06521098,0.648954058,-1.075693516,-1.329869289,2.675133852,7.631971591,-7.040217511,0.683302034,2.37437503,-7.155579727,0.785897208,-1.291316076,-2.711097009,-0.556832122,0.368467321,-1.942946187,4.471496156,0.946413059,-3.908623271
-37.11358536,-50.20363467,2.598019399,-38.81814974,-56.66899408,10.26996109,-38.06542361,-68.48604544,20.17929998,-39.21662338,-68.76053632,38.34931492,-39.46743503,-76.44582185,38.41931019,-36.3059468,-88.54436877,29.04957649,1.317746512,-1.119943609,-0.957048664,1.649718093,7.868315795,-6.659966698,0.947365846,2.162088949,-7.70387949,0.603516861,-0.673567019,-3.048902106,-1.346893131,0.343083398,-2.098726189,3.689213353,0.835415276,-3.932112849
-37.10979589,-50.19498632,2.567203881,-38.81155087,-56.63752082,10.24332122,-38.06015262,-68.49052522,20.17547178,-39.21420932,-68.76323058,38.33711932,-39.4728226,-76.44444952,38.41091529,-36.29118995,-88.54102711,29.03384804,1.611318084,-1.004619941,-0.381083187,0.552998424,8.03556287,-6.293379872,1.369522743,2.124874981,-8.521079876,0.504183261,-0.066782803,-2.885488095,-1.676888895,0.187510869,-2.228131718,2.702163539,0.701550651,-3.745747977
-37.1043178,-50.18648682,2.533119561,-38.80933888,-56.60537856,10.2181477,-38.05370735,-68.4945437,20.17394745,-39.21219258,-68.76349771,38.32557736,-39.47953015,-76.44369948,38.40200276,-36.28038129,-88.53822091,29.01886504,1.468234959,-0.733863778,0.310788714,-0.450073088,8.063853243,-5.88350062,1.924445156,2.264027966,-9.397018978,0.471291467,0.421871252,-2.201595477,-1.529755942,-0.042101613,-2.193195009,1.68541818,0.658625396,-3.283085218
-37.09662002,-50.1774307,2.495531486,-38.81113917,-56.57312315,10.1946137,-38.04783441,-68.49747915,20.17519061,-39.21030742,-68.76181023,38.31677098,-39.48564918,-76.44386788,38.39322998,-36.27363962,-88.53558641,29.0057327,0.945422384,-0.328106506,1.021614933,-1.209226109,7.914127816,-5.393532598,2.562227719,2.549411527,-10.12116876,0.487747373,0.702735981,-1.088032604,-0.950456641,-0.272320527,-1.892298321,0.819847298,0.816203998,-2.541240595
-37.08637111,-50.16723306,2.455046811,-38.81597607,-56.54146664,10.17303957,-38.04405272,-68.49879158,20.17927707,-39.20835643,-68.75899929,38.31241885,-39.489451,-76.44495717,38.38566079,-36.27036023,-88.53232159,28.99556774,0.196674828,0.172294159,1.653106649,-1.617991391,7.57595091,-4.823777447,3.210119922,2.920490209,-10.5160607,0.538189415,0.718626075,0.272495338,-0.031483449,-0.430235403,-1.307601075,0.244042487,1.23625012,-1.596968262
-37.07353063,-50.1555511,2.412982568,-38.82244804,-56.51116284,10.15374446,-38.04326602,-68.4981024,20.18588949,-39.20620367,-68.75612478,38.31350883,-39.48957694,-76.44667811,38.38043038,-36.26938406,-88.52737659,28.98917987,-0.576886619,0.705551399,2.112424255,-1.633313257,7.060843897,-4.213453655,3.780558236,3.293504887,-10.46259116,0.607576891,0.456342026,1.642754174,1.098193841,-0.463178014,-0.524944381,0.01636924,1.900645422,-0.599277382
